file_name,QuestionText,answer
"rainy stream 22 sec.wav","What is falling?",RAIN
"Krankenwagen _ German Ambulances Passing by...wav","What makes a siren sound?",AMBULANCE
"air bubbles on the surface of the water.wav","What is boiling?",WATER
"air bubbles on the surface of the water.wav","What type of water device is in operation?",TAP
"Ambience - Cattle Barn - Busy - 96kHzhg.wav","How many times does the cow moo?",FOUR
"Ambience - Cattle Barn - Busy - 96kHzhg.wav","How many types of animals can be heard making noise ?",ONE
"Clatter.wav","Who's making the sound?",PERSON
"Paris to Germany Train Announcement.wav","What is the man's voice being transmitted through?",SPEAKER
"Paris to Germany Train Announcement.wav","what kind of transportation is the speaker on?",TRAIN
"night ambient crickets bugs white noise.wav","What insect is heard in the background?",CRICKETS
"Rain - 1.wav","how is the water flowing?",FAST
"spring morning birds oiseaux reveil printemps #1.wav","How many times does the rooster crow?",FOUR
"divide lake.wav","What is crashing against the sand?",WAVES
"divide lake.wav","What is falling?",WATER
"Old moped.wav","What is the machine being used?",SEWING
"rain_on_tin_roof.wav","what is the rain hitting?",ROOF
"rain_on_tin_roof.wav","What is the weather like?",RAINY
"Footsteps on Wet Pavement_1-2.wav","What is the person stepping on?",LEAVES
"hamlet Haanwijk autumn NL 03 151003_0804 ST.wav","What are the birds doing?",CHIRPING
"hamlet Haanwijk autumn NL 03 151003_0804 ST.wav","What winged creatures are heard?",BIRDS
"Hotel automatic skylight open and close, faint sirens nearby.wav","How many times does the machine noise pause?",TWO
"Birds in the city 1.wav","How do the animals that are audible usually get around?",FLY
"Birds in the city 1.wav","What is whistling?",BIRD
"faucet3.wav","How many animals can be heard?",NONE
"Garden Birds 3.wav","How many times does a bird make a whistling sound?",SEVEN
"Garden Birds 3.wav","What are these creatures?",BIRDS
"bagpipe_on_street_BA.wav","How many dogs bark?",ONE
"bagpipe_on_street_BA.wav","What type of instrument produces this sound?",PIPES
"024_House_InsideCarEngineStart.wav","What does the engine do before the end?",ACCELERATES
"27 hn_birdspecking.wav","What weather condition can be heard in the recording?",RAIN
"Garbage Truck.wav","How many machines are being operated?",FOUR
"Garbage Truck.wav","How many times is there a sound of an object being compressed?",ONE
"Curtains.wav","What tool is being used to clean up the leaves?",RAKE
"THE_RATT23_1.wav","What is the person doing?",WALKING
"THE_RATT23_1.wav","What is the person walking on?",GRAVEL
"WalkingInSnowCrunchingIce.wav","How many people are walking?",ONE
"LightRainOctober31st2015.wav","What is on fire?",FIREPLACE
"PauseConference_youngerPeople.wav","What are all the people in this area doing?",TALKING
"Siren Milan.wav","How many sirens are going off?",TWO
"Siren Milan.wav","In what type of situation would this noise occur?",EMERGENCY
"anykeystudio_apocalypse.wav","What object is producing the high pitched noise?",SIREN
"Fowl - Chatter 1 - 96kHz.wav","What animal is making the most noise?",CHICKEN
"IKEA_Cafeteria.wav","In what location are the people?",RESTAURANT
"dragged-glass-object.wav","What is the person doing?",WRITING
"Erny vs Deadman4.wav","What are the people doing?",TALKING
"paper_cut.wav","What is making the cutting sound?",CUTTER
"paper_cut.wav","What kind of substance is being cut into?",PAPER
"20070303.duck.wav","How many times does the bird quack?",TWENTYEIGHT
"Cooking rice.wav","What is making this noise?",WIND
"hissy fizz.wav","How many times does the static pause?",FIVE
"Kitchen faucet running fast and slow and filling glass of water.wav","What plumbing device is emitting water?",FAUCET
"20080918.boots.door.wav","What is the person doing inside of the building?",WALKING
"Boom_Folie_NoiseOnGlass.wav","How many people are speaking?",ZERO
"upstairs.wav","How many people are going down the stairs ?",TWO
"upstairs.wav","When does the door open?",END
"drunk_teenagers_1.wav","who is talking besides men?",WOMEN
"CAR_WASH.wav","What is an example of something carried by this vehicle?",PEOPLE
"CAR_WASH.wav","What kind of vehicle is moving on the track?",TRAIN
"Train Pass Koln.wav","what type of vehicle can be heard?",TRAIN
"RadioFan.wav","What is being played in this clip?",TV
"WeddingClap.wav","How is the crowd feeling?",HAPPY
"WeddingClap.wav","What is the crowd doing?",CLAPPING
"light suburban ambiance.wav","What animal can be heard?",BIRD
"WaterOnMetal.wav","What is making the noise?",MACHINE
"20081130_walking_in_snow_with_snowshoes.wav","how many footsteps are there?",TWENTYFOUR
"20081130_walking_in_snow_with_snowshoes.wav","What is the person walking through?",SNOW
"Airplane indoor ambience .wav","What is this sound?",AIRPLANE
"Theater Chatter.wav","What are the people doing?",TALKING
"Theater Chatter.wav","What part of their bodies are people using to make noise?",MOUTH
"public.wav","What are they doing ?",CHEERING
"public.wav","What type of mammal is screaming?",HUMAN
"Oppedette cafe #1.wav","What is the dog doing?",HOWLING
"Oppedette cafe #1.wav","What song is the man singing?",MUSIC
"adw018raw.wav","How many times does the sound repeat itself?",FIFTEEN
"adw018raw.wav","What is ringing?",BELL
"Icy rain.wav","How many dogs can be heard barking?",ONE
"Icy rain.wav","What animal is making noise in the background?",DOG
"Index Card Flips (handle business paper mvmt) 02.wav","How many distinct snaps can be heard?",THIRTEEN
"Index Card Flips (handle business paper mvmt) 02.wav","What is being shuffled?",CARDS
"Waterfalls_00216.wav","How many distortions can be heard in the spraying sound?",ONE
"WindInPylons.wav","What item can be heard blowing in the wind?",LEAVES
"Art Gallery Tone.wav","What type of gallery did he say it was?",MUSIC
"rain in tent.wav","What is falling?",RAIN
"Lots of Geese.wav","Where is this noise coming from?",FARM
"birds chirping 03 short.wav","How many birds are nearby?",TWO
"birds chirping 03 short.wav","What sound does a bird make?",CHIRP
"THE_RATT12_1.wav","Who is speaking?",MAN
"food_prep_1_cw.wav","What activity is causing the sizzling?",FRYING
"STE-008.wav","What sound is the train making?",HONKING
"graffiti artist spraying NL 130611_02.wav","What is being sprayed on?",LIQUID
"Sound_FX_Ambient_Street_cars+passing_by.wav","How many different vehicles can be heard?",TWO
"bierfest_atmosphere.wav","What are the people doing?",CHATTING
"bierfest_atmosphere.wav","What does the child do at the end?",LAUGH
"MVI_4002-B.wav","What is driving over the tracks?",TRAIN
"MVI_4002-B.wav","What type of train is this ?",SUBWAY
"UrbanHerringGulls.wav","How many wings do each of these animals have?",TWO
"Bicycle Chain Accel Crash.wav","What object just broke?",GLASS
"Tunnel Creek.wav","Where is the man talking?",BATHROOM
"Metallic  Gate.wav","What does the door keep doing?",SQUEAKING
"Metallic  Gate.wav","What is creaking?",DOOR
"cafecarusel_fan_hizz_EQ2.wav","What happens to the screeching sound in the middle?",INCREASE
"walking indoors footsteps tap tap tapping foley.wav","What material are they stepping on?",WOOD
"walking indoors footsteps tap tap tapping foley.wav","Where is this person walking?",HALL
"Chainsaw Crosscutting  3.wav","What is the person doing with the lawn equipment?",MOWING
"Chainsaw Crosscutting  3.wav","What tool is being used?",CHAINSAW
"Room-tone rain-drips 1m 161015_1013.wav","How many types of sounds can be heard?",TWO
"Room-tone rain-drips 1m 161015_1013.wav","What is the sound coming from?",PIPE
"Water Driping 7.wav","what is the water doing?",TAP
"street works_pressure_low rumble.wav","who speaks?",MAN
"Street Noise - Cars - Ball Bouncing indistinct voices.wav","What is the vehicle moving along?",BIKE
"Atmosphere on road in London.wav","What can be heard in the distance in the first half of the clip?",CAR
"walking in gravel 2.wav","How many steps does the person take?",TWENTY
"walking in gravel 2.wav","What is the person doing?",WALKING
"AMB_swamp_summer_night_fish_insects_00.wav","How many times is it possible to hear an object moving in the water?",THREE
"AMB_swamp_summer_night_fish_insects_00.wav","What type of creature is calling out?",CRICKET
"LA Rain.wav","How many footsteps can be heard in the clip?",ZERO
"Swings in Mauerpark, Berlin.wav","What device is moving?",SWING
"Rain recording.wav","What element is coming from the sky?",WATER
"Rain recording.wav","What kind of storm is it?",RAINSTORM
"aftertherain.wav","What animal can be heard in the background?",BIRD
"Stovetop Range w. City Ambience_1-2.wav","how often does the sound happen?",CONTINUOUSLY
"Stovetop Range w. City Ambience_1-2.wav","What is leaking from a tube?",AIR
"outdoors ambient distant village 3.wav","How many animals can be heard?",TWO
"outdoors ambient distant village 3.wav","What animal can clearly be heard in the background at one point in the audio?",DOG
"Office Lift 2.wav","What gender is the human?",FEMALE
"Office Lift 2.wav","What is opened?",DOOR
"20110220_churchbell.wav","How many times is the gong struck?",FOUR
"20110220_churchbell.wav","What is being struck?",BELL
"Nightingale.wav","How many chirps are there?",FIFTY
"worktoilet.wav","What is being flushed?",WATER
"worktoilet.wav","What is going down the drain?",WATER
"cupboard door squeaks.wav","What is being opened and closed?",DOOR
"river_mouth1.wav","what does the water make when it collides with itself?",SPLASH
"fountains-Udaipur-Saheliyon-Ki-Bari-4.wav","What is falling to the ground?",RAIN
"fountains-Udaipur-Saheliyon-Ki-Bari-4.wav","What is the ground?",PAVEMENT
"Padlock.wav","What does the gadget seem to be made from?",METAL
"Footsteps, Muddy, E.wav","How many steps does the person take?",TWENTY
"Footsteps, Muddy, E.wav","What is being walked on?",MUD
"squeaky metal swing.wav","What item is being moved back and forth to create the noise?",CAT
"squeaky metal swing.wav","What playground feature makes this sound when in use?",SEESAW
"Fairground 2 Ghost ride.wav","How many screams are there?",FOUR
"SCC CLAPTER 20101210.wav","What are the people doing?",CLAPPING
"SCC CLAPTER 20101210.wav","What emotion are the people expressing in the clip?",EXCITEMENT
"FOOTSTEPS_005.wav","How is the person traveling?",WALKING
"Sink_Running.wav","What is flowing?",WATER
"Sink_Running.wav","what is the water doing?",DRAINING
"F907 Church prayer f.wav","How many women speak?",ONE
"F907 Church prayer f.wav","Who is responding to a single person?",CROWD
"water dripping 2.wav","How many faucets are dripping water?",ONE
"water dripping 2.wav","What is dripping?",WATER
"20121014_boat_tour_01.wav","How many kinds of creatures are making noise?",TWO
"20121014_boat_tour_01.wav","What are the people doing?",TALKING
"Alps village field-recording distance.wav","What is making the mechanical noise?",TRUCK
"moving glass pieces.wav","How many times is something struck?",TWELVE
"moving glass pieces.wav","what is moving around?",GLASS
"AMB_EXT_PARK_SUMMER_DAY_LOOP.wav","What is chirping?",CRICKET
"AMB_EXT_PARK_SUMMER_DAY_LOOP.wav","What other type of insect can make this sound?",CRICKET
"Rain_inside_of_a_Car.wav","What is be boiling?",POPCORN
"morning breeze and birds.wav","What kind of animals are making noise?",BIRDS
"morning breeze and birds.wav","What sound are the birds making?",CHIRPING
"Corn Husking Sequence x2.wav","what happens to the tape?",PULLED
"radio_static.wav","What machine is making the noise?",RADIO
"md3trk2.wav","How many times does the noise repeat?",SIX
"md3trk2.wav","What is spinning?",MOTOR
"md4trk10.wav","What manual action creates this sound?",SHAKING
"Bus Pulls Away.wav","What part of a car can be heard?",ENGINE
"Cat Meowing.wav","What does the puppy keep doing?",GROWLING
"Cat Meowing.wav","What is growling?",CAT
"Household - Atmos - Wind Through Window.wav","How is the weather here?",WINDY
"tentrain.wav","What is falling?",RAIN
"Small Falling Water Onto Stones.wav","what is the water doing?",FLOWING
"WOOD CHOPPING_ Chopping hard wood with metal Axe (SFX).wav","How many times is the object smacked?",SIXTEEN
"WOOD CHOPPING_ Chopping hard wood with metal Axe (SFX).wav","Which time is the object smacked the quietest?",NONE
"Wet_Soggy_Squishy_Footsteps.wav","When is the object being handled the gentlest?",BEGINNING
"Air raid siren_rising.wav","What animal is chirping?",BIRD
"Old metal window open and close.wav","How many times can the scraping sound be heard?",SIX
"Old metal window open and close.wav","What does the general weight of this object seem to be?",LIGHT
"bombolles.wav","How many times does the sound stop and start again?",THREE
"bombolles.wav","What is making the bubbling noise?",LIQUID
"vending machine action.wav","What does the machine being operated do?",LAUNDRY
"vending machine action.wav","What is the person putting into the machine?",COINS
"Marker Writing on Paper.wav","What is the person writing with?",PENCIL
"crickets and owls.wav","how many times is there a loud screeching sound?",THREE
"BobKessler-Spinning Tin Top.wav","How many times was the thing rolled down?",FOUR
"Gravel_Sand Walking 1.wav","How many people are walking?",ONE
"foley footsteps - raw.wav","Where is he?",OFFICE
"OrchestraTuning2.wav","What are the people doing with their instruments?",PLAYING
"OrchestraTuning2.wav","What is the tone of the music?",CLASSICAL
"SonicSnap_GPSUK_Cockerel.wav","What bird is making a sound near the end?",ROOSTER
"SonicSnap_GPSUK_Cockerel.wav","What is the sound that is coming from a vehicle?",SIREN
"Muddy_steps_bush_birds_singing.wav","What animal is making noise?",BIRD
"Muddy_steps_bush_birds_singing.wav","What is the person doing?",WALKING
"Liverpool St Station main hall.wav","What device, on a vehicle, makes the high pitched squeal sound?",BRAKES
"Cooking on Gas.wav","when does the sound cease?",NEVER
"Blackbird tweet with waterfall background.wav","What is making the chirping noise?",BIRD
"Greek Habitues - (Evosmos - Salonika) 16.18 28.09.wav","What is moving in the sky?",HELICOPTER
"Greek Habitues - (Evosmos - Salonika) 16.18 28.09.wav","what is the helicopter doing?",FLYING
"Chicharra1.wav","How many people can be heard moving around?",ONE
"Watering Can.wav","What is turned on to release the water?",FAUCET
"Car vs. Freight Train.wav","What causes the crashing noise?",TRAIN
"Single cricket chirping during a summer evening in the city (with traffic noise).wav","what is making the high pitch sound?",INSECT
"RG Large Old Dog Snoring.wav","How many times does the person breathe?",SIX
"RG Large Old Dog Snoring.wav","What is the person doing?",SLEEPING
"20160506_sharpening.02.wav","How many times does the sound repeat?",SIXTEEN
"20160506_sharpening.02.wav","What object is being used to make the noise?",KNIFE
"Thunder_01.wav","how many times does the thunder crack?",TWICE
"ortam.wav","What object is making this deep noise?",GONG
"ortam.wav","When is the pitch of the rumbling sound the highest?",CONSTANT
"Brushing teeth.wav","What does the person spit out?",LIQUID
"Brushing teeth.wav","What was the person cleaning?",TEETH
"Fantasy Ambience.wav","What instrument is being played?",ORGAN
"Glass bottles in and out of a basket.wav","How many taps are there?",THREE
"Sound_FX_Kitchen_wash dish.wav","In what room is the person using a sink?",KITCHEN
"Sound_FX_Kitchen_wash dish.wav","What fixture is the water coming out of?",TAP
"20091211.barking.stairs.wav","What animal is making loud noise?",DOG
"20091211.barking.stairs.wav","What is the dog doing continuously?",BARKING
"Kiddie Train.wav","What is being expelled at the beginning?",AIR
"Kiddie Train.wav","What type of vehicle can be heard?",TRAIN
"Fryers Forest - Powerful Owl (Ninox Stenua).wav","how many times does the animal hoot?",EIGHT
"Fryers Forest - Powerful Owl (Ninox Stenua).wav","What animal can be heard?",OWL
"Boulevard SummerRiver calm 01 NL 160905_0961 0962.wav","What animal is chirping in the background?",BIRD
"Boulevard SummerRiver calm 01 NL 160905_0961 0962.wav","What are the people doing?",TALKING
"mab-kite-spool-20080727.wav","What gas is escaping from the appliance?",STEAM
"20130723_Rain2.wav","what is driving in the rain?",VEHICLE
"Cardiff Bay fireworks.wav","What is being celebrated?",PARTY
"Cardiff Bay fireworks.wav","What is making the load bangs?",FIREWORKS
"draining board metal drip on metal.wav","What is the water falling into?",BUCKET
"drip rhythm1.wav","What liquid element do the drops fall into?",WATER
"a gentle breeze, wind 4.wav","How soft is this sound?",SOFT
"Electric Train Interior Atmos.wav","How many engines are running?:",TWO
"atmo_kenting_national_park.wav","What covers the outside of the animal heard here?",FEATHERS
"Tree Bark Cracks.wav","What can be heard breaking?",WOOD
"tua-mirandela_train_arrival_march2007.wav","What kind of animal is in the background?",DOG
"Outside wind.wav","What type of rainfall is this?",HEAVY
"Outside wind.wav","What type of weather is this?",RAINY
"Metal pipe hitting the ground.wav","How many times is something dropped?",SEVEN
"Metal pipe hitting the ground.wav","What material is the object made from?",METAL
"tornado day 1.wav","What is the weather like?",RAINY
"1400 am static.wav","Where do the wheels of the vehicle rotate?",LOW
"Busy Playground.wav","What animal is singing in the background?",BIRD
"Busy Playground.wav","Where would these kids be playing at?",PLAYGROUND
"Bizzare Atmosphere.wav","How many times is the first noise repeated?",FIFTEEN
"Fast food soda with ice, sip slurp straw.wav","What is the person drinking?",SODA
"Footsteps Dress Shoes Wood Floor.wav","How many steps does the person take?",FORTY
"Footsteps Dress Shoes Wood Floor.wav","What is the activity that's taking place?",WALKING
"fresound sample 2.wav","What type of instrument is making the main sound?",PIANO
"slupia river.wav","How is the weather here?",RAINING
"slupia river.wav","How many air bubbles can be heard?",ALOT
"at the edge of the forest.wav","How many different noises can be heard?",THREE
"20130405_wooden.stairs.floor.01.wav","What material is the floor?",WOOD
"53 blackhead_minifjord_closeup.wav","What is making the engine noise?",AIRPLANE
"53 blackhead_minifjord_closeup.wav","What is the occupation of the person operating the thing making the engine noise?",PILOT
"plastic-straw-whistles.wav","What general art form is this?",MUSIC
"plastic-straw-whistles.wav","What instrument is being played?",FLUTE
"river + waterfall 2 .wav","what is the water doing?",RUNNING
"By ther blacksmith-002.wav","How many times has the object been hit?",SEVENTYTHREE
"By ther blacksmith-002.wav","What material is being hit?",METAL
"Street market.wav","What are the people doing?",TALKING
"Street market.wav","what gender of people are speaking?",FEMALE
"Construction Zone.wav","From which part of the car do the noise come from?",ENGINE
"d0_drips_04.wav","What is dripping into glass?",WATER
"d0_drips_04.wav","What is the water being poured in?",BOWL
"Ambience_hum_tuning fork.wav","How many times does the tone sound?",ONCE
"Ambience_hum_tuning fork.wav","What repetitive miniscule movement is the item making that is struck, in order to make the sound?",VIBRATING
"cricket chirp.wav","How many times does the insect chirp?",THIRTYFOUR
"cricket chirp.wav","What insect is making the sound?",CRICKET
"Omsk_Victory_park_1.wav","Which of the distant banging sounds is the loudest?",MIDDLE
"windroar_constant_1m12s.wav","What other weather condition is occurring in the recording?",RAIN
"Growing Hum.wav","How many times is the clicking heard at the beginning?",SIX
"Growing Hum.wav","what type of material are the scissor blades made of?",METAL
"Watervogels en riet Lichterveldestraat (HiPass).wav","What is the object that is travelling in the clip?",CAR
"urinating on a wall.wav","How many water taps are open ?",ONE
"urinating on a wall.wav","what is coming out of the hose?",WATER
"Large Splashes.wav","How many splashes are there?",FIVE
"Large Splashes.wav","What are things being dropped into?",WATER
"20060523.grassland.wav","What animal is heard?",BIRDS
"20060523.grassland.wav","What is blowing though the trees?",WIND
"car alarm 130603.wav","What kind of alert is going off?",CAR
"20080505_1306playground01.wav","What type of animal can be heard occasionally?",BIRD
"porto_morning_tropical_birds_market_20.wav","What is making the most noise?",BIRDS
"remix of 130879__frederic-font__05-hang-song-1.wav","How many instruments are there?",TWO
"remix of 130879__frederic-font__05-hang-song-1.wav","What kind of instrument are they using?",PIANO
"Thunder 03.wav","What is making that sound?",WIND
"Canada Geese Squawk on a Pond with a Fountain.wav","What animal is making sounds?",BIRDS
"indoors house ambient room tone distant neighbours 1.wav","What age range do the voices belong to at the beginning?",CHILDREN
"indoors house ambient room tone distant neighbours 1.wav","What animal is making a sound at the end?",BIRD
"Cityscape 04 090617.wav","What is rushing past?",TRAIN
"Lluvia 1.wav","If there is too much of this, what disaster can it cause?",FLOOD
"Lluvia 1.wav","What hits the ground?",RAIN
"walkingondirtpath.wav","How many times do they kick forward?",TWO
"walkingondirtpath.wav","What is the man stepping on?",GRAVEL
"Shower Running 02.wav","What is constantly streaming?",WATER
"Shower Running 02.wav","What touches the water as it drips?",HANDS
"fireTruckFar NL 140109_00.wav","How many ambulances are heard passing by in the background ?",ONE
"fireTruckFar NL 140109_00.wav","What vehicle is getting closer?",AMBULANCE
"abandoned-ballroom-big-metal.wav","What is the pace of the person's movement?",SLOW
"basement-stairs.wav","What is happening here?",WALKING
"FP_Refrigerator_Door_Squeak.wav","How many times does the door open after being shut?",SIX
"FP_Refrigerator_Door_Squeak.wav","What is creaking?",DOOR
"10_lightning_kohchang.wav","How many times does thunder clap?",ONE
"Birds Singing in a Small Town During Morning.wav","what hits the mic at the end?",WIND
"Birds Singing in a Small Town During Morning.wav","What is the bird doing?",CHIRPING
"coffee can.wav","What tool is being used?",SAW
"BulletJuneEdited192012.wav","How many times does the machine rev up at the start of the clip?",ONE
"Neighbourhood evening ambience.wav","What is the person doing?",WALKING
"Neighbourhood evening ambience.wav","What kind of creature is chirping?",CRICKETS
"ambience car.wav","What are the people who operate these modes of transportation known as?",DRIVE
"ambience car.wav","What is making the noise?",CAR
"20090412.bell.strikes.12.wav","How many people can be heard talking?",MANY
"20090412.bell.strikes.12.wav","How many times does the bell ring?",EIGHT
"mediterranean_sea_porticcio.wav","what is the water doing?",CRASHING
"Bicin_Diputacion_Day_22-03-2009.wav","How many clicks are heard?",THIRTY
"WasherEndofRestCycleStartFill-WashCycle.wav","where does this noise occur?",FACTORY
"police_car_siren-esp.wav","What law enforcement would use this sound?",POLICE
"Kung Fu Clothes Hits and Clothing Sounds.wav","how many taps are heard?",EIGHT
"Kung Fu Clothes Hits and Clothing Sounds.wav","What is hit?",MAT
"Library Ambience_large space.wav","What is the last sound called?",KNOCK
"Library Ambience_large space.wav","What sort of noise coming from a human can briefly be heard in the background?",TALKING
"Slushing in mouth.wav","What fluid does the man shake around?",WATER
"Cualquiera.wav","What makes the squeaking sound?",DOOR
"box_open_hit.wav","What is the sound being made repeatedly?",HITTING
"Rainforest Morning Chorus.wav","What are communicating with each other?",BIRDS
"Rainforest Morning Chorus.wav","What is chirping in the background?",BIRD
"Tiergarten birds early morning.wav","what are the birds doing?",SINGING
"Tiergarten birds early morning.wav","Where are the birds making this noise?",OUTSIDE
"WalkingGravelTrailAugust2015.wav","How many people are present?",ONE
"WalkingGravelTrailAugust2015.wav","What type of surface are they walking on?",GRAVEL
"Ship Fender.wav","What are they using to start up the engine?",START
"Ship Fender.wav","What tool is making the noise?",MOWER
